,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2022-10-23,1433.0,-1245.652010028099,-460.95168418316325,-42.63084408262284,656.3649381217324,2209.6350618782676,2908.630844082623,3326.951684183163,4111.6520100280995
2022-10-30,1675.0,-1001.0172545447608,-217.0887697148421,200.82060479661732,899.1288460426478,2450.8711539573524,3149.1793952033827,3567.088769714841,4351.01725454476
2022-11-06,1965.0,-709.693922288357,73.84689768292651,491.5496094927139,1189.5125264255382,2740.4874735744615,3438.450390507286,3856.153102317073,4639.6939222883575
2022-11-13,1912.0,-757.2807886761934,24.674275589083663,441.5316268997324,1138.0819835039863,2685.9180164960135,3382.468373100268,3799.3257244109154,4581.280788676193
2022-11-20,1311.0,-1370.8927747750145,-585.2430799402393,-166.41613474414248,533.4253268843148,2088.574673115685,2788.4161347441423,3207.2430799402387,3992.8927747750145
2022-11-27,1739.0,-946.4993118721463,-159.79309650962205,259.5970758704009,960.3796654280633,2517.620334571937,3218.4029241295993,3637.793096509621,4424.499311872147
2022-12-04,2987.0,230.7538451568994,1038.1850634402867,1468.6236581892013,2187.867677098581,3786.132322901419,4505.376341810799,4935.814936559713,5743.2461548431
2022-12-11,1634.0,-1203.4511493813625,-372.23125476530663,70.88899531189713,811.3235042377753,2456.6764957622245,3197.111004688103,3640.231254765306,4471.4511493813625
2022-12-18,1621.0,-1210.6859772027178,-381.15496657390577,61.064945699034524,799.9950296300018,2442.0049703699983,3180.9350543009655,3623.154966573905,4452.685977202718
2022-12-25,1704.0,-1122.268463719291,-294.32449186214444,147.04937591410157,884.565756586574,2523.434243413426,3260.950624085898,3702.324491862144,4530.268463719291
2023-01-01,2267.0,-568.2403679729714,262.3318871269987,705.1068829746218,1444.9644872208119,3089.035512779188,3828.893117025378,4271.668112873001,5102.240367972971
2023-01-08,1961.0,-872.8535699480117,-42.68757174815141,399.87085004928554,1139.366568553473,2782.633431446527,3522.1291499507142,3964.6875717481507,4794.853569948012
2023-01-15,1690.0,-1141.5509864297328,-312.05952080458314,130.13931017323193,869.0341681843709,2510.965831815629,3249.860689826768,3692.0595208045825,4521.550986429733
2023-01-22,2427.0,-423.66227478288556,411.42776585010097,856.6111764483239,1600.4931361439421,3253.506863856058,3997.388823551676,4442.572234149899,5277.662274782886
2023-01-29,2288.0,-557.875520966028,275.8122594010613,720.2481302402839,1462.8809837750769,3113.119016224923,3855.751869759716,4300.187740598938,5133.8755209660285
2023-02-05,2570.0,-273.83696093969866,559.2536314720587,1003.3711436220535,1745.472033745832,3394.527966254168,4136.628856377946,4580.746368527941,5413.836960939699
2023-02-12,2148.0,-698.2433127169434,135.55221076336352,580.0455190575631,1322.774348061232,2973.225651938768,3715.954480942437,4160.447789236636,4994.243312716943
2023-02-19,2145.0,-695.6573647259629,136.50177777157137,580.1227374189154,1321.3939100824962,2968.6060899175036,3709.8772625810843,4153.498222228428,4985.657364725963
2023-02-26,1944.0,-892.9107239328755,-61.84914477695975,381.18670791425416,1121.4801925086126,2766.5198074913874,3506.813292085746,3949.8491447769593,4780.910723932875
2023-03-05,2139.0,-694.0823818431063,135.85769990514268,578.2956864781788,1317.590163002969,2960.409836997031,3699.704313521821,4142.142300094856,4972.082381843106
2023-03-12,1897.0,-933.1921088814761,-104.09872096515505,337.8878962590809,1076.4281543926668,2717.571845607333,3456.1121037409193,3898.098720965154,4727.192108881476
2023-03-19,1545.0,-1285.217126539892,-456.1164098012239,-14.12588560891345,724.4209008970208,2365.579099102979,3104.1258856089134,3546.116409801223,4375.217126539892
2023-03-26,2012.0,-822.394998818469,7.9296087899590475,450.5725846762052,1190.2095893554524,2833.7904106445476,3573.427415323795,4016.07039121004,4846.394998818469
2023-04-02,2126.0,-703.5313897830683,125.36844313250185,567.2518769020442,1305.6197200069964,2946.3802799930036,3684.7481230979556,4126.631556867497,4955.531389783068
2023-04-09,2413.0,-414.7388035535387,413.6358984405267,855.2393868589438,1593.1394535565883,3232.8605464434117,3970.760613141056,4412.364101559473,5240.738803553539
2023-04-16,3279.0,424.02358384861554,1260.3774348328268,1706.234578052841,2451.24231541914,4106.75768458086,4851.765421947159,5297.622565167172,6133.976416151385
